36.1158219733845,9.554630031484473,13.59644877494152,20.01732192959898,6.659871657383457,5.658805971913022,78.38285924111003
56.7052421191155,12.59594468026553,13.81105122005848,19.95336772790102,7.465128342866543,4.890692005836977,80.00507179138997
93.27665825390349,16.86604526082842,13.98059632607455,19.67685084379694,8.543939683400369,3.894444898989068,81.6998708345801
116.9631248515206,20.61070760017081,14.14739679939333,19.41417143941122,9.247633038531976,3.376099163956752,82.31484142528964
83.18959224376432,19.46612433848837,14.08731648510214,19.04916456105816,8.921289657096724,3.659617605558926,80.53084965926132
48.16017274467217,17.57062838837571,13.71500392644811,18.50513297135613,8.331058908331132,4.120438881307547,77.9902081976651
44.761800116297,17.2596954417588,13.51016779035541,18.44577769976731,8.025035055453749,4.395002687710886,77.2389209938283
49.44262680013983,15.6322565120891,13.54057490213026,18.87825048832462,7.594447421228872,4.271992997598909,77.65209633202167
90.59269269314368,17.11544519488479,13.50836593362357,19.17117723943419,7.652261466130763,3.88892980589348,80.679992536835
110.1016024372854,18.40596270837174,13.56637802087548,19.2572560526886,8.28899234637308,3.941687244077174,83.44143926813834
72.21589756771456,14.74403728662826,13.53028864912452,19.4468531473114,7.794197308376919,4.636800859672827,82.48327337936166
